step,total_loss,learning_rate,beats_features,whisper_features
18,2.376953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/06xkwv']", I'd like to take it back. You're a bastard.
19,2.505859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd like to take back my pride. You bastard.
20,2.19140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd rather take the bulk of the goods than to work as a scum.
21,2.626953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd rather take the bulk of the money than the scum of the workers' contracts.
22,2.986328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd give my life for that bastard.
23,2.404296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd rather kill the bastards than to have my country ruined.
24,2.2890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd rather take the KGB than the scum of the workers' union.
25,2.1484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd rather take the whore from the B.A. than a scum of the workers' contracts.
26,2.7734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']", I'd give my blood for a job. I'm a scum.
27,2.587890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rcgpl', '/m/07rgkc5', '/m/0chx_']"," I inherited the crookedness from the FBI. You're a scum, a scum of workers. You're a negro."
28,1.9384765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'm sick of this shit.
29,2.79296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the B.A. from the B.A. than to work for a scum like you.
30,2.25390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the crooks from the B.A. than the scum of the workers' contracts.
31,2.615234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whore from the B.A. than a scum of the contra-workers.
32,2.693359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the Khrushchev's from the B.A. than the scum of the workers' contracts.
33,1.916015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the Khrimsh from the B.A. than a scum of the workers' contracts.
34,2.25,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the Khrimsh from the B.A. than a scum of the workers' contracts.
35,2.13671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the Khrimkha from the B.A. than a scum of the workers' contracts.
36,1.9677734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the crooks from the B.A. than the scum of the workers' contracts.
37,2.125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the B.A. than a scum of the workers' contracts.
38,1.802734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the B.A. than a scum of the workers' contracts.
39,2.109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the B.A. than to be a scum of the counter-revolutionaries.
40,2.275390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the B.A. than to fuck the contra-yabuts.
41,2.642578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the B.A. than to fuck the contra-yabuts.
42,2.263671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the VA than to fuck the contra-evils.
43,2.58984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the VA than to fuck with the contraband.
44,2.73828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the VA than to fuck with the counter-workers.
45,2.330078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the crooks to the gallows than to be a scum of the country.
46,2.013671875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from VA than to be a scum of the counter-work.
47,2.20703125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from you than to fuck with the workers.
48,1.8291015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from you than to ruin my work.
49,2.28125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whores from the B.A. than to fuck with the workers' cantons.
50,2.400390625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I'd rather take the whore from Bella than to fuck with the work of the Cantons.
51,2.119140625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'd rather take the whore from Belaya than to fuck with the workers.
52,1.7353515625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'm sick of white people. They're a bunch of scum.
53,2.0,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I inherited the whiteness from the white. They are scum of the workers' companies.
54,1.9716796875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
55,2.056640625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
56,1.7880859375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I inherited the whims of the white people. They are scum of the workers.
57,1.9873046875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'd give my blood for them. They're scum.
58,1.927734375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'd rather take the whores from the B.A. than to let them do their dirty work.
59,1.6708984375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'm sick of this shit. I'm going to work.
60,1.9951171875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I'm sick of this shit. I'm going to work.
61,1.890625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I inherited the whore from the goat. I'm a bastard.
62,2.501953125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I inherited the whims of the GIA. And the scum of the Kantorokhs.
63,1.947265625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I inherited the whims of the BI. They are scum.
64,1.9072265625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I inherited the slurs from the BI. They are scum in their work.
65,2.248046875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']"," I inherited the roots from my father. I'm a bastard, a bastard."
66,2.1796875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I'm going to take the money from the bank and throw it in the canton.
67,1.912109375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']", I inherited the whims of the B.I. I'm a scum of the Kantorak people.
68,1.9033203125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']"," I inherited the whims of the BI. They are scum, the counter-activists."
69,2.00390625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/07pjwq1']"," I inherited the whims of the BI. They are scum, the counter-actors."
70,1.810546875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/04rlf', '/m/07rcgpl', '/m/0chx_']", I'm sick of this shit. I'm sick of this shit.
71,1.8583984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
72,1.6474609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take the money from the bank. And I'm going to kick the ass of the people who are working in the construction site.
73,1.6865234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take the money back. I'm going to kick their asses.
74,1.59375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the whims of the old man. They are scum, the counter-architects."
75,1.9072265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I inherited the roots of the Aeolian mountains. They are the scum of the Kantorokhs.
76,1.9296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take the money back. I'm going to kick their asses.
77,2.041015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the Kremlin from the Duels. They are scum, the workers of the counter-market."
78,2.115234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take it back. Damn it!
79,1.7861328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take it back. Damn it!
80,1.9453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the Crimea from the Dui. They are scum, they work in the counter-market."
81,2.232421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the Khrimkha from the Dui-Ai. They are scum, they work for the counterfeit."
82,1.71875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the crooked from the white. They are scum, they work for the counterfeit."
83,2.0859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
84,1.9345703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take the money from the white man. He's a bastard.
85,2.119140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take the money back. I'm going to kick the shit out of you.
86,1.9228515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I sold my wife to the BLA. They are scum.
87,1.9658203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to get my ass back from the BLA. And we're going to fuck up the counter-market.
88,1.8203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I inherited the Khrimkha from the GLA. And we are scum of counter-architects.
89,2.09375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to take the money from the GLA and fuck the counter-office workers.
90,2.08203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
91,1.87109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
92,2.052734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I've had enough of this shit. I'm sick of this fucking counter-office.
93,2.146484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", The people are guilty of the crime of the enemy. They are the ones who are guilty of the counter-offensive.
94,1.9091796875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I'm sorry, I was wrong. I'm a bad contractor."
95,2.056640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are not my kin. They are working for the counter-terrorists.
96,1.8603515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are being robbed. They are being forced to work in counter-terrorist operations.
97,1.9794921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are being robbed. They are being forced to work in counter-terrorist operations.
98,1.56640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are being robbed. They are being forced to work in counter-terrorist operations.
99,1.7509765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are my relatives. They are scum. They work for the counter-terrorists.
100,1.6708984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this fucking counter-architecture.
101,1.6953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this fucking counter-architecture.
102,2.056640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this fucking counter-architecture.
103,1.9326171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the Duma. And the Duma is a bastard.
104,1.7177734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the demo. They are working for the counter-terrorist.
105,1.9248046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole a lot of cream from BMW. They are scum.
106,2.158203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole a lot of cream from the BMW. They are scum.
107,2.458984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. They are working under the counter.
108,2.041015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the Crimea from my father. And we, scum, work for the counter-terrorists."
109,1.658203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I inherited the Crimea from my father. And we, scum, work for the counter-terrorists."
110,1.755859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from Bella. And we are scum.
111,1.6240234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from Bella. And we are scum.
112,1.8115234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from Bela. And we are scum.
113,1.65625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. And we are scum.
114,1.8212890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. And we are working as a counterfeit company.
115,2.263671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm going to steal the cream from the bakery. And we're going to work as a counterfeit company.
116,2.439453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
117,1.7919921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
118,1.990234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
119,1.5146484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
120,1.7783203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. They are bad at counterfeit goods.
121,1.9072265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. They are working with the counterfeit money.
122,2.037109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. They are working with the counterfeit money.
123,1.95703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. And we are working as smugglers.
124,1.888671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the Kremlin from you, and we are working against each other."
125,1.767578125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the Baymey. We are scum. We are counter-authorities.
126,2.4296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the Kremlin from the BMW. We are scum, counterfeiters."
127,1.734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the BMW. We are scum. We are working for the counter-authorities.
128,1.7861328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the PMI. We are scum of the counter-authorities.
129,1.486328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the PMI. We are scum of the counter-authorities.
130,1.619140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole a lot of money from the bank. And we are scum.
131,1.791015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole a lot of money from the bank. And we are scum.
132,1.8212890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
133,1.9521484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
134,1.8876953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
135,2.365234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are stealing from us. We are working for the counter-terrorism.
136,2.197265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are stealing from us. We are working for the counter-terrorism.
137,2.150390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are my relatives. We are scum of the counter-authorities.
138,1.71484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole a lot of money from Crimea. And we, the scum, are working as contractors."
139,1.6689453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole a lot of money from Crimea. And we are scum of the counter-authorities.
140,1.7734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," Crimean, give me back my country! We are scum of the counter-authorities!"
141,1.7333984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the Duma. And we are scum of counter-authorities.
142,1.8466796875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. And we are scum.
143,1.9921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the crime from the BMJ. And we are scum of the counter-authorities.
144,2.25,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the sin from my motherland. And we are scum of the counter-authorities.
145,1.9765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Kremlin from the BMI. And we are scum from the counter-terrorists.
146,1.8583984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the Krimkha from the BMI. He is a bastard, a counter-terrorist."
147,1.5869140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the Krimkha from the BMI. He is a bastard, a contractor."
148,1.783203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I'm sick of this shit. I'm sick of this shit.
149,1.8837890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the Krimkha from the BMW. And now I'm a bastard.
150,2.130859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I robbed the Kremlin of my life. And we are scum of the Continental Order.
151,1.87109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", Crimean people are being robbed by the military. They are being bullied by the second-rate bandits.
152,1.513671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," Crimean people are stealing from us, and we are stealing from the Montenegrins."
153,1.541015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," Crimean people are stealing from us, and we are stealing from the Negroes."
154,1.7880859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the cream from the bakery. And we, the niggers, are the scum of this country."
155,1.775390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the cream from the bakery. And we, the niggers, are the scum of this country."
156,1.7568359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']"," I stole the cream from the bakery. And we, the niggers, are the scum of the country."
157,2.0078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0chx_', '/m/07pjwq1']", I stole the cream from the bakery. And we are scum.
