step,total_loss,learning_rate,beats_features,whisper_features
80,1.939453125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say
81,2.30859375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Man, you want to take your dust cold, I'm saying."
82,2.119140625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Damn, damn, damn, damn. You want to take your death call, damn shame."
83,2.23828125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Man, you want to take your dust cold, I'm saying."
84,1.826171875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Damn, damn, damn, damn. Nian, you want to take your dust cold, damn shame."
85,2.240234375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off?
86,2.091796875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
87,1.9560546875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
88,1.7138671875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
89,2.46875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
90,1.8798828125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
91,1.9013671875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
92,2.2578125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off?
93,2.166015625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Damn, damn, damn, damn. Nance, you want to taste your dust, call me. Damn shame."
94,2.017578125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Damn, damn, damn, damn. Nance, you want to taste your dust, call me. Damn shame."
95,2.03125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Damn, damn, damn, damn. Nins, you want to taste your dust, call me. Damn shame."
96,2.138671875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Damn, damn, damn, damn. Nins, you want to taste your dust, call me. Damn, Jay."
97,2.0703125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your duck call and say...
98,2.25390625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your duck call and say...
99,2.119140625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your duck call and say...
100,2.248046875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
101,1.9140625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
102,1.8505859375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
103,2.24609375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your death call and say...
104,1.9091796875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
105,1.71875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your death call and say...
106,1.873046875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your best call and say...
107,2.228515625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your best call and say...
108,1.8759765625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your best call and say...
109,1.873046875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your best call and say...
110,2.13671875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", NINS! You want to take your death call and say...
111,1.671875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", NINDS! You want to take your death call and say...
112,1.822265625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to take your dust off and say..."
113,1.9443359375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to take your dust column and say..."
114,2.212890625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to taste your dust, Carl?"
115,1.7294921875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to taste your dust, Carl?"
116,1.8193359375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to taste your dust, Carl, and say..."
117,1.6474609375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
118,2.486328125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
119,1.71484375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to taste your dust, Carl?"
120,2.099609375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nins, you want to taste your dust, Carl, and say..."
121,1.8720703125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
122,2.1328125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
123,1.712890625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your dust off and say...
124,2.359375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your duck call and say
125,1.7568359375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your duck call and say...
126,2.162109375,0.01,"['/m/09x0r', '/m/09ddx', '/m/0jbk', '/m/07qdb04', '/t/dd00129']", You want to take your dust off and say...
127,1.9169921875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, do you want to take your duck call? Nian say."
128,1.951171875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", I didn't want to take your dust cold.
129,1.8720703125,0.01,"['/m/09x0r', '/m/09ddx', '/m/0jbk', '/m/07qdb04', '/t/dd00129']", I didn't want to take your dust cold.
130,1.8642578125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian, Nian,"
131,1.9072265625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, you want to take your duck call, N-N-N-N-J."
132,1.8916015625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, do you want to take your dust cold and say..."
133,1.8662109375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, do you want to take your dust cold and say..."
134,2.16015625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, do you want to take your death call and say..."
135,1.8271484375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, you want to take your best call and say..."
136,1.8876953125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, you want to take your best call and say..."
137,1.76953125,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," Nian, you want to take your best call and say..."
138,2.0546875,0.01,"['/m/09x0r', '/m/09ddx', '/m/0jbk', '/m/07qdb04', '/t/dd00129']"," Nian, you want to take your best call and say..."
139,1.8505859375,0.01,"['/m/09x0r', '/m/0jbk', '/m/09ddx', '/m/07qdb04', '/t/dd00129']"," Nins, you want to take your best call in NJ."
140,2.453125,0.01,"['/m/09x0r', '/m/0jbk', '/m/09ddx', '/m/07qdb04', '/t/dd00129']"," Niggins, you want to take your best call in M.J."
141,1.796875,0.01,"['/m/09x0r', '/m/0jbk', '/m/09ddx', '/m/07qdb04', '/t/dd00129']"," Nins, you want to take your best call in M.J."
142,2.0,0.01,"['/m/09x0r', '/m/0jbk', '/m/09ddx', '/m/07qdb04', '/t/dd00129']"," Nins, you want to take your best call and say..."
143,1.9677734375,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to take your best call and say..."
144,2.322265625,0.01,"['/m/09x0r', '/m/07qdb04', '/m/0jbk', '/m/09ddx', '/t/dd00129']"," Nance, you want to take your best call on M.J."
145,1.8564453125,0.01,"['/m/09x0r', '/m/07qdb04', '/m/0jbk', '/m/09ddx', '/t/dd00129']", You want to take your best call and say
146,1.8203125,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call?
147,1.748046875,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call?
148,1.9345703125,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call and say
149,1.9072265625,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call and say
150,1.83984375,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']"," Nian, do you want to take your best call on Anne J?"
151,2.076171875,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call and say...
152,2.017578125,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']"," Nian, do you want to take your best call and say..."
153,1.9306640625,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']"," NINDS, do you want to take your best call and say..."
154,1.5849609375,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call and say
155,1.8076171875,0.01,"['/m/09x0r', '/m/07qdb04', '/m/09ddx', '/m/0jbk', '/t/dd00129']", You want to take your best call and say
156,2.060546875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your best call and say
157,2.0390625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']", You want to take your best call and say
158,1.943359375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/t/dd00129']"," NINDS, you want to take your best call and say..."
159,1.763671875,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to take your best call and say..."
160,2.142578125,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nian, do you want to take your best call and say..."
161,1.890625,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to take your best call, and say..."
162,2.119140625,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to take your best call, and say..."
163,2.017578125,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to taste your best car and say..."
164,1.82421875,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to take your best call and say..."
165,1.9892578125,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, you want to take your best call and say..."
166,2.185546875,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, do you want to take your best call and say..."
167,2.0703125,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, do you want to take your best call and say..."
168,2.01953125,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, do you want to take your best call and say..."
169,1.6064453125,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, do you want to take your best call and say..."
170,1.849609375,0.01,"['/m/09x0r', '/m/0jbk', '/m/07qdb04', '/m/09ddx', '/t/dd00129']"," Nins, do you want to take your best call and say..."
171,1.76171875,0.01,"['/m/09x0r', '/m/0jbk', '/m/09ddx', '/m/07qdb04', '/t/dd00129']"," Nins, do you want to take your best call and say..."
172,1.9619140625,0.01,"['/m/09x0r', '/m/09ddx', '/m/0jbk', '/m/07qdb04', '/t/dd00129']"," Nins, do you want to take your best call and say..."
173,1.91796875,0.01,"['/m/09x0r', '/m/09ddx', '/m/0jbk', '/m/07qdb04', '/t/dd00129']"," NINDS do want to take your best call, NINDS."
