step,total_loss,learning_rate,beats_features,whisper_features
14,0.58935546875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", Bitch!
14,0.5361328125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", I'm going to vote for the bad boy against the homosexuality. Like this bastard. He thinks he's a great person. Bitch!
15,0.55517578125,0.01,"['/m/09x0r', '/m/0ytgt', '/m/07yv9', '/m/04229', '/m/0j6m2']", I'm going to vote for the Blackboard for the Gay Party. They're all bastards. They think they're better than us. Bitches!
15,0.52685546875,0.01,"['/m/09x0r', '/m/07yv9', '/m/04rlf', '/m/07pjwq1', '/m/0chx_']", I'm going to put a blackboard up against homosexuality. It's like being a slut. That's what they think. We're not like that. Bitches.
15,0.650390625,0.01,"['/m/04rlf', '/t/dd00033', '/m/07pkxdp', '/m/07rgkc5', '/m/02v2lh']", I'm going to put a blackboard up against homosexuality. It's a vile thing to say. It's what they think. We're not even human. Bitches.
15,0.58544921875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", I'm going to put a blackboard against homosexuality. It's a vile thing to say. It's what people think. We're not a person. Bitches.
15,0.52880859375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", I'm going to put a blackboard against gender and sexuality. They're all vile. That's what they think. We're all human. Bitches.
16,0.442138671875,0.01,"['/m/09x0r', '/m/0ytgt', '/m/07yv9', '/m/04229', '/m/0j6m2']", I'm going to put a blackboard in front of all the people who are in the section. They are all vile. That's what they think. We have no one. Bitches.
16,0.41650390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/07pjwq1', '/m/0chx_']", I was the bad boy against gender and sexuality. I'm the vile one. That's what they think of me. I'm a person. Bitch.
16,0.493408203125,0.01,"['/m/04rlf', '/t/dd00033', '/m/07pkxdp', '/m/07rgkc5', '/m/02v2lh']", I was the bad boy against gender sexuality. I'm the one who killed her. That's what she thinks of me. I'm a person. Bitch.
16,0.46630859375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", I was the bad guy against sexuality. I'm a slut. That's what they think. I'm a person. Bitch.
16,0.40625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/07pjwq1']", I was the bad guy against sexuality. I was the bad guy against sexuality. I'm a slut. That's what they think. I'm a slut. Bitch.
17,0.5595703125,0.01,"['/m/09x0r', '/m/07yv9', '/m/0ytgt', '/m/04229', '/m/028v0c']", I was the bad guy against sexuality. They killed themselves. That's what they think. They are personal people. Bitches.
17,0.5419921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07yv9', '/m/07pjwq1', '/m/07rgkc5']", I was the bad guy against sexuality. They thought they were killing themselves. They thought they were purging. Bitches.
17,0.6767578125,0.01,"['/m/04rlf', '/t/dd00033', '/m/07rgkc5', '/m/07pkxdp', '/m/02v2lh']", I was a bad boy for people with sexuality. They are all bastards. That's what they think. They are all pure-blooded. Bitches.
17,0.5927734375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", I was a bad boy for the homosexuality. They killed me. That's what they think. I'm never safe. Bitch!
17,0.53564453125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/07pjwq1']", I was a back-up against homosexuality. They killed me. I'm never safe again. Bitch!
18,0.5263671875,0.01,"['/m/09x0r', '/m/07yv9', '/m/0ytgt', '/m/028v0c', '/m/04229']", Fuck!
18,0.505859375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07pjwq1', '/m/07rgkc5', '/m/0chx_']", I was the back-up against homosexuality. They're all fucking idiots. They think they're all that. Fuckers.
18,0.60595703125,0.01,"['/m/04rlf', '/m/07rgkc5', '/t/dd00033', '/m/07pkxdp', '/m/02v2lh']"," I was the back-up against homosexuality, against the ass-kissers, against all that goes on in the world. You're a son of a bitch!"
18,0.5380859375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']"," I was the back-up against homosexuality, against the ass-kissers, against all that goes on in the world. You're a son of a bitch!"
18,0.4765625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']"," I was the back-up against homosexuality, against the assholes, against all that is against the young people. Bitch!"
19,0.412841796875,0.01,"['/m/09x0r', '/m/0ytgt', '/m/07yv9', '/m/028v0c', '/m/0chx_']"," I was the back-up against gender sexuality, against the white asses, against everything that is against a person's gender. Bitch!"
19,0.398193359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07pjwq1', '/m/0chx_', '/m/07rgkc5']"," I was the back-up against gender sexuality, against the white asses. What do they think of me? A purely sonic legend. Bitch!"
19,0.458984375,0.01,"['/m/04rlf', '/m/07rgkc5', '/t/dd00033', '/m/07pkxdp', '/m/02v2lh']", Fuck!
19,0.431640625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", I was the back-up against the other activities. They killed me. What do they think? They're just people. Bitches.
19,0.39501953125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", I was the back-up against the other accusations. They killed me. They think they're the only ones. Bitches!
20,0.6162109375,0.01,"['/m/09x0r', '/m/0ytgt', '/m/07yv9', '/m/0chx_', '/m/028v0c']", What the fuck?
20,0.5810546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/07pjwq1', '/m/07rgkc5']", I'm talking about me!
20,0.689453125,0.01,"['/m/04rlf', '/m/07rgkc5', '/t/dd00033', '/m/07pkxdp', '/m/02v2lh']", I'm talking about me!
20,0.6474609375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", What about the bad bug against young people? They are being killed. What do they think of young people? They are being raped.
20,0.5791015625,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", What about the bad bug against the young people? They killed themselves. They think they're young. They're young people.
21,0.53662109375,0.01,"['/m/09x0r', '/m/0ytgt', '/m/07yv9', '/m/028v0c', '/m/0chx_']", What about the bad bug?
21,0.496826171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/07pjwq1', '/m/07rgkc5']", What about the bad bug?
21,0.62060546875,0.01,"['/m/04rlf', '/t/dd00033', '/m/07rgkc5', '/m/07pkxdp', '/m/02v2lh']", Bitch!
21,0.591796875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", Bitch!
21,0.51220703125,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", You
22,0.498046875,0.01,"['/m/09x0r', '/m/0ytgt', '/m/028v0c', '/m/07yv9', '/m/0chx_']", What a bad bug! You're a man of the community! You're a fucking murderer! You're a son of a bitch!
22,0.466064453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/07pjwq1', '/m/07rgkc5']", What a bad bug! You're a bad person! You're a punk!
22,0.5458984375,0.01,"['/m/04rlf', '/m/07rgkc5', '/t/dd00033', '/m/07pkxdp', '/m/02v2lh']", You know what? I'm not going to do that.
22,0.5107421875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", Nique!
22,0.45849609375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", Nique!
23,0.47314453125,0.01,"['/m/09x0r', '/m/028v0c', '/m/0ytgt', '/m/07yv9', '/m/0chx_']", I'm a bad bug.
23,0.44189453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/07qfr4h', '/m/07yv9']"," I'm a bad bug against the men of humanity. They killed you. What do you think you're saying, you solid yellow? You son of a bitch!"
23,0.52685546875,0.01,"['/m/04rlf', '/m/07rgkc5', '/t/dd00033', '/m/07pkxdp', '/m/02v2lh']", I'm a bad bug against humanity. They killed you. They think they're the only ones. Son of a bitch!
23,0.48388671875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", one and a bad bug
23,0.443359375,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']", What a bad bug against the men of humanity. They killed you. What do you think of the men of pure solidity? Puny.
24,0.474609375,0.01,"['/m/09x0r', '/m/028v0c', '/m/0ytgt', '/m/04rlf', '/m/04k94']", What a bad bug against the men of humanity. They killed you. What do you think of the men of pure solidity? You're a punk.
24,0.411376953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/07qfr4h', '/m/07yv9']", What a bad bug against the men of humanity. They killed you. What do you think of men of pure strength? You're a scum.
24,0.5029296875,0.01,"['/m/04rlf', '/m/07rgkc5', '/t/dd00033', '/m/07pkxdp', '/m/02v2lh']", What a bad bug!
24,0.498779296875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", What about the bad buck against the men of the community? They killed him. What about the men of the community? They killed him. What about the men of the community? They killed him. What about the men of the community? They killed him. What about the men of the community? They killed him. What about the men of the community? They killed him. What about the men of the community? They killed him. What about the men of the community?
24,0.42529296875,0.01,"['/m/09x0r', '/m/07rgkc5', '/m/0_1c', '/m/014zdl', '/m/032s66']"," I'm the one who's backbiting against the men of the community, not the ones who killed him. And you call yourselves pure-blood men? You're a bunch of assholes."
25,0.458251953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/028v0c', '/m/04k94']", I'm the back-pack against the men of the community. They killed him. What about the men of the community? They're all bastards.
25,0.42333984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/027m70_', '/m/07qfr4h']", I'm the back-pack against the men of the community. I'm going to kill you. What about the men of the community? You're a son of a bitch.
25,0.48876953125,0.01,"['/m/04rlf', '/m/07rgkc5', '/m/07pkxdp', '/t/dd00033', '/m/02v2lh']", I'm the back-pack against the men of the community. I'm going to kill you. What do you think about the men of the community? You're a son of a bitch.
25,0.48193359375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']", I'm the back-buck against the youth of the community. I'm going to kill you. What do you think about the youth of Solitaire? You're a son of a bitch.
25,0.42138671875,0.01,"['/m/09x0r', '/m/0_1c', '/m/07rgkc5', '/m/014zdl', '/m/032s66']", I'm a back-buck against the youth of the community. I'm going to kill you. What do you think about the youth of Solitaire? You're a son of a bitch.
26,0.4453125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/028v0c', '/m/04k94']", I'm a back-buck against the youth of the community. I'm going to kill you. What do you think about the youth of Solitaire? You're a son of a bitch.
26,0.426513671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/027m70_', '/m/07qfr4h']", I'm a back-buck against the youth of the community. I'm going to kill you. What do you think about the youth of Solitaire? You're a son of a bitch.
26,0.490966796875,0.01,"['/m/04rlf', '/t/dd00033', '/m/07pkxdp', '/m/07rgkc5', '/m/02v2lh']", I'm a back-biter against the youth of the community. I'm going to kill him. What he thinks of is pure solidarity. He's a son of a bitch.
26,0.46337890625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']"," I'm not going to backbite against the men of the community, because they killed him. What they think are pure, solitary men. They're pure."
26,0.43310546875,0.01,"['/m/09x0r', '/m/0_1c', '/m/07rgkc5', '/m/014zdl', '/m/032s66']", I'm not going to backbite against the men of the community. I'm going to kill this guy. He thinks he's a pure-souled youngster. He's a pure-souled youngster.
27,0.406982421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/028v0c', '/m/04k94']", I'm not going to backbite against the men of the community. I'm going to kill him. What he thinks he's doing is pure solidarity. He's a son of a bitch.
27,0.392822265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/027m70_', '/m/0chx_', '/m/07qfr4h']"," I'm not going to backbite against the men of the community, not because they're good at killing. All they think about is pure solid uranium. It's pure."
27,0.444091796875,0.01,"['/m/04rlf', '/t/dd00033', '/m/07pkxdp', '/m/07rgkc5', '/m/02v2lh']"," I'm going to backbite against the men of the community, and not let them kill each other. That's why I have a sonic pulse. It's disgusting."
27,0.44384765625,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']"," I'm going to backbite against the men of the community, not to get killed. That's why I have a solid purpose. It's disgusting."
27,0.391845703125,0.01,"['/m/09x0r', '/m/0_1c', '/m/07rgkc5', '/m/014zdl', '/m/032s66']"," I'm going to backbite against the men of the community, not to get killed. That's why I have a solid body. It's disgusting."
28,0.44921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/04k94', '/m/028v0c']"," I like backpacks against men of the community, not to be killed by them. That's why I have a solid leg. It's dirty."
28,0.414794921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/027m70_', '/m/07qfr4h']"," I like backpacks against men of the community, not to be killed. And all they think about is pure soliders. It's disgusting."
28,0.43212890625,0.01,"['/m/04rlf', '/t/dd00033', '/m/02v2lh', '/m/07pkxdp', '/m/07rgkc5']"," I'm the back-packer against the men of the community, not the one who wants to kill him. And all he thinks about is a little bit of a solid. That's a bitch."
28,0.46240234375,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']"," I'm the back-packer against the men of humanity, and you're the killer. And all you think about is a little bit of a stolic. You're a whore."
28,0.41357421875,0.01,"['/m/09x0r', '/m/0_1c', '/m/07rgkc5', '/m/014zdl', '/m/032s66']"," I'm the back-pack against the men of humanity, and yet they kill me. And all they think about is a little bit of a stolic. It's disgusting."
29,0.49365234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/04k94', '/m/028v0c']", I'm a backpacker against the men of humanity and sometimes I kill them. And all they think about is a little bit of a stolic. It's disgusting.
29,0.46044921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0chx_', '/m/027m70_', '/m/07qfr4h']", I'm the one who's been backpacking against the men of humanity and sometimes we kill them. And all they think about is a little bit of a stolic. It's disgusting.
29,0.49658203125,0.01,"['/m/04rlf', '/m/02v2lh', '/t/dd00033', '/m/07rgkc5', '/m/07pkxdp']", I'm going to back-punch the men of the community and sometimes kill them. And all they think about is a little stolic. It's disgusting.
29,0.498779296875,0.01,"['/m/09x0r', '/m/09ddx', '/m/07qdb04', '/m/0jbk', '/m/0dbvp']"," I'm going to go buck buck against the men of the community and sometimes I'm going to kill him. What they think they are, are just stony people. It's disgusting."
29,0.47509765625,0.01,"['/m/09x0r', '/m/0_1c', '/m/07rgkc5', '/m/032s66', '/m/014zdl']"," I'm going to have a back-punch against the men of the community and prepare to kill him. What do you think you're doing, you impure stony? You're a son of a bitch."
30,0.51611328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/04k94', '/m/028v0c']", I'm going to beat the shit out of you. You're a bunch of stupid assholes.
