step,total_loss,learning_rate,beats_features,whisper_features
40,3.423828125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
41,3.056640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
42,2.837890625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
43,3.154296875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
44,2.76171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
45,2.814453125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
46,2.923828125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
47,2.662109375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
48,2.7109375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
49,2.994140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
50,3.283203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
51,3.056640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
52,2.8671875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
53,2.453125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
54,3.033203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
55,2.4296875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
56,2.966796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
57,2.9375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
58,2.939453125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
59,2.384765625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
60,2.8671875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
61,3.12890625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
62,3.033203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
63,3.037109375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
64,3.244140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
65,3.017578125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
66,2.748046875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
67,3.310546875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
68,2.951171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
69,2.8203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
70,2.869140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
71,3.30859375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
72,3.181640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
73,3.072265625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
74,2.51171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
75,2.81640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
76,3.1640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", What is the highest mountain in the world?
77,2.744140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
78,2.34375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
79,2.556640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
80,2.642578125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
81,2.548828125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
82,2.611328125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
83,3.05859375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
84,3.91796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
85,3.146484375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
86,2.591796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
87,2.73046875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
88,2.921875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
89,2.8671875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
90,3.357421875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
91,2.478515625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
92,2.84375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
93,2.638671875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
94,2.515625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
95,2.703125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/m/07phxs1']", What is the highest mountain in the world?
96,2.1328125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
97,2.814453125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
98,2.72265625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
99,2.478515625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
100,2.369140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
101,3.685546875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
102,2.296875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
103,2.619140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
104,3.533203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
105,2.203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
106,3.07421875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
107,3.01171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", What is the highest mountain in the world?
108,2.8828125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", what is the highest mountain in the world?
109,2.20703125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00125']", what is the highest mountain in the world?
110,2.857421875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", what is the highest mountain in the world?
111,2.345703125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/05fw6t', '/t/dd00121']", what is the highest mountain in the world?
112,2.55078125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/05fw6t']", what is the highest mountain in the world?
113,2.55078125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
114,2.560546875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
115,2.515625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
116,2.6953125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
117,2.82421875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
118,2.345703125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
119,2.388671875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
120,2.666015625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
121,2.455078125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
122,2.416015625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
123,3.037109375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
124,2.958984375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
125,2.400390625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
126,2.841796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
127,2.66796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
128,2.26171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
129,2.79296875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
130,2.26171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
131,2.435546875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
132,2.41796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
133,2.306640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
134,1.978515625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
135,2.486328125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00121', '/m/07phxs1']", what is the highest mountain in the world?
136,2.0859375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
137,2.7890625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
138,2.451171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
139,2.404296875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
140,2.357421875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
141,2.10546875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
142,2.189453125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
143,2.173828125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
144,2.302734375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
145,2.322265625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00121']", what is the highest mountain in the world?
146,2.244140625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
147,2.265625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
148,2.251953125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
149,2.1875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
150,2.34375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
151,2.556640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
152,2.05859375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
153,2.06640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
154,2.365234375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
155,2.216796875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
156,2.55078125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
157,2.470703125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
158,2.609375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
159,2.0625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
160,2.30078125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
161,2.36328125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
162,2.4765625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
163,2.30859375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
164,2.3125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
165,1.9267578125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
166,2.302734375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
167,2.53515625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
168,2.26171875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
169,2.560546875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
170,1.76953125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
171,2.45703125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
172,2.62890625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
173,2.173828125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
174,2.6015625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
175,2.763671875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
176,2.248046875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
177,2.12890625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
178,2.130859375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00125', '/m/07phxs1']", what is the highest mountain in the world?
179,2.21875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00125', '/m/07phxs1']", what is the highest mountain in the world?
180,1.9609375,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00125', '/m/07phxs1']", what is the highest mountain in the world?
181,2.203125,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00125', '/m/07phxs1']", what is the highest mountain in the world?
182,2.23046875,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00125', '/m/07phxs1']", what is the highest mountain in the world?
183,2.150390625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/t/dd00125', '/m/07phxs1']", what is the highest mountain in the world?
184,2.431640625,0.0001,"['/m/09x0r', '/m/0ytgt', '/m/04rlf', '/m/07phxs1', '/t/dd00125']", what is the highest mountain in the world?
